id,name,category,purchase_date,value,depreciation_rate,status,created_at
1404,Office Chair #1404,Furniture,2017-09-10,5712.17,15.0,Active,2020-03-19T19:20:02
1405,Forklift #1405,Vehicles,2018-08-24,69967.44,10.0,Active,2018-01-27T23:45:24
1406,Drawer Unit #1406,Furniture,2024-08-08,46885.49,5.0,Disposed,2025-09-29T06:26:26
1407,Conference Table #1407,Furniture,2023-11-18,73748.39,10.0,Retired,2020-07-07T15:33:47
1408,Electric Pallet Jack #1408,Vehicles,2017-08-03,39854.32,10.0,Retired,2022-04-21T12:33:52
1409,Telephone System #1409,Office Equipment,2017-09-18,12900.51,25.0,Disposed,2019-02-28T20:57:04
1410,Standing Desk #1410,Furniture,2024-07-19,3892.99,10.0,Active,2016-09-06T16:58:49
1411,Saw #1411,Tools,2022-03-21,8910.50,10.0,Disposed,2017-03-03T17:58:40
1412,Paper Shredder #1412,Office Equipment,2017-04-21,65971.11,5.0,Retired,2023-06-03T18:42:10
1413,Scanner #1413,Office Equipment,2016-04-21,79201.26,30.0,Retired,2023-05-09T15:46:05
1414,Impact Driver #1414,Tools,2020-05-06,75207.46,25.0,Disposed,2017-10-12T01:30:50
1415,Trailer #1415,Vehicles,2017-10-22,20512.30,25.0,Active,2024-06-16T05:06:20
1416,Shuttle Bus #1416,Vehicles,2022-07-05,15787.88,5.0,Retired,2016-08-05T08:16:04
1417,Card Reader #1417,Office Equipment,2024-03-06,66929.02,30.0,Retired,2018-11-06T06:07:46
1418,Hammer #1418,Tools,2023-06-30,37676.46,15.0,Active,2025-04-16T02:26:49
1419,Printer #1419,Office Equipment,2020-12-04,11499.05,5.0,Active,2020-04-20T13:02:27
1420,Monitor #1420,IT Equipment,2024-09-15,78987.66,20.0,Retired,2023-02-28T02:09:26
1421,Paper Shredder #1421,Office Equipment,2017-04-25,54244.47,30.0,Disposed,2023-08-07T04:44:08
1422,UPS #1422,IT Equipment,2023-01-09,63569.09,5.0,Retired,2016-09-19T03:03:45
1423,Printer #1423,Office Equipment,2016-04-12,39166.40,25.0,Active,2016-02-02T02:02:29
1424,Desk #1424,Furniture,2017-03-01,62730.44,25.0,Retired,2016-03-20T23:06:15
1425,Bookshelf #1425,Furniture,2017-03-18,9065.05,10.0,Retired,2020-03-07T18:58:34
1426,Time Clock #1426,Office Equipment,2016-10-13,49285.21,25.0,Retired,2022-03-17T21:00:05
1427,Visitor Chair #1427,Furniture,2018-01-12,70145.42,20.0,Active,2016-12-03T22:24:38
1428,Time Clock #1428,Office Equipment,2021-12-29,29399.15,30.0,Retired,2017-02-06T05:44:37
1429,Card Reader #1429,Office Equipment,2020-07-16,54734.27,30.0,Retired,2017-02-21T05:41:33
1430,Time Clock #1430,Office Equipment,2020-11-19,31298.94,15.0,Disposed,2016-12-09T12:11:22
1431,Electric Pallet Jack #1431,Vehicles,2017-02-19,15199.92,25.0,Disposed,2022-01-27T20:06:14
1432,Pickup Truck #1432,Vehicles,2023-08-13,25632.05,20.0,Disposed,2023-06-20T06:41:38
1433,Server #1433,IT Equipment,2017-06-14,69364.98,30.0,Disposed,2021-09-09T04:58:53
1434,NAS Unit #1434,IT Equipment,2017-12-30,33326.97,10.0,Active,2021-05-05T07:21:24
1435,Forklift #1435,Vehicles,2025-10-30,47566.54,25.0,Retired,2024-02-11T04:11:04
1436,Router #1436,IT Equipment,2021-10-06,19135.69,5.0,Active,2018-03-21T07:24:59
1437,Telephone System #1437,Office Equipment,2019-01-28,49234.67,20.0,Disposed,2016-10-01T13:59:28
1438,Desktop PC #1438,IT Equipment,2022-07-18,68893.85,20.0,Active,2023-10-18T23:23:55
1439,Projector #1439,Office Equipment,2022-01-23,7033.64,10.0,Retired,2017-04-11T11:26:03
1440,Tool Trolley #1440,Tools,2015-11-15,58633.67,10.0,Active,2017-07-06T10:51:23
1441,Standing Desk #1441,Furniture,2018-11-15,73029.51,5.0,Active,2022-12-31T11:58:15
1442,Workshop Bench #1442,Tools,2021-03-20,37564.24,25.0,Active,2025-01-25T19:56:19
1443,Pickup Truck #1443,Vehicles,2016-12-31,59027.54,25.0,Disposed,2021-05-21T11:52:27
1444,Laptop #1444,IT Equipment,2016-10-09,7560.66,5.0,Active,2025-04-14T14:10:02
1445,Angle Grinder #1445,Tools,2020-12-02,70551.58,10.0,Disposed,2017-06-24T23:36:57
1446,Visitor Chair #1446,Furniture,2025-09-24,48484.08,30.0,Retired,2023-10-05T08:00:05
1447,UPS #1447,IT Equipment,2020-09-02,29413.22,25.0,Active,2019-12-02T17:33:29
1448,Office Chair #1448,Furniture,2018-11-02,18774.21,15.0,Disposed,2022-03-25T02:32:31
1449,Drill #1449,Tools,2025-05-22,77152.42,25.0,Retired,2016-02-24T09:50:03
1450,Label Printer #1450,Office Equipment,2018-09-12,56727.22,25.0,Disposed,2016-05-26T18:58:07
1451,Impact Driver #1451,Tools,2018-11-11,59752.07,30.0,Disposed,2021-08-06T01:47:23
1452,Service Car #1452,Vehicles,2022-08-17,53778.60,25.0,Retired,2024-03-02T19:56:32
1453,Wrench Set #1453,Tools,2016-04-01,63527.39,15.0,Retired,2025-10-23T11:29:28
1454,Projector #1454,Office Equipment,2018-02-04,72643.54,5.0,Active,2023-10-24T01:21:04
1455,Network Switch #1455,IT Equipment,2019-07-04,34544.98,10.0,Active,2016-09-05T20:28:46
1456,Reception Sofa #1456,Furniture,2017-11-26,75790.03,10.0,Active,2024-06-29T13:31:40
1457,Photocopier #1457,Office Equipment,2020-12-21,47538.72,25.0,Disposed,2017-04-09T05:56:15
1458,Printer #1458,Office Equipment,2018-09-28,36359.74,30.0,Retired,2019-05-19T20:04:20
1459,External HDD #1459,IT Equipment,2019-08-05,10628.96,30.0,Disposed,2018-05-17T02:12:27
1460,Electric Pallet Jack #1460,Vehicles,2022-04-11,57620.87,15.0,Active,2024-03-26T17:54:37
1461,Filing Cabinet #1461,Furniture,2024-04-08,33551.43,25.0,Disposed,2016-06-26T22:25:25
1462,Paper Shredder #1462,Office Equipment,2024-11-21,41808.42,30.0,Disposed,2016-10-08T22:59:11
1463,Electric Pallet Jack #1463,Vehicles,2015-11-25,53774.33,5.0,Active,2016-03-18T04:13:36
1464,Postal Scale #1464,Office Equipment,2025-06-10,68732.62,5.0,Disposed,2016-08-17T00:15:34
1465,Conference Table #1465,Furniture,2019-12-17,7394.92,30.0,Active,2019-08-23T19:01:58
1466,NAS Unit #1466,IT Equipment,2017-03-04,78244.33,30.0,Retired,2019-06-08T14:22:04
1467,Drawer Unit #1467,Furniture,2016-12-23,17771.84,25.0,Active,2017-05-22T01:47:56
1468,Saw #1468,Tools,2016-04-15,59256.14,30.0,Retired,2021-09-28T08:43:01
1469,Photocopier #1469,Office Equipment,2017-01-01,56087.87,20.0,Retired,2023-04-14T12:47:49
1470,Telephone System #1470,Office Equipment,2016-08-13,23057.16,10.0,Disposed,2017-05-20T21:22:45
1471,Delivery Van #1471,Vehicles,2020-02-11,11733.42,25.0,Active,2025-04-07T09:32:47
1472,Electric Pallet Jack #1472,Vehicles,2019-03-30,2685.00,20.0,Retired,2021-02-06T11:39:42
1473,Delivery Van #1473,Vehicles,2019-01-28,71350.39,10.0,Disposed,2020-10-13T23:31:56
1474,Multimeter #1474,Tools,2020-04-26,19588.50,30.0,Active,2017-12-25T18:25:06
1475,Photocopier #1475,Office Equipment,2017-07-18,45945.76,25.0,Disposed,2024-09-17T18:11:03
1476,Router #1476,IT Equipment,2017-02-11,33575.00,15.0,Retired,2016-11-17T19:18:57
1477,UPS #1477,IT Equipment,2018-06-15,32613.22,10.0,Retired,2019-04-26T06:51:51
1478,Electric Pallet Jack #1478,Vehicles,2025-06-25,6237.23,30.0,Active,2021-09-19T10:46:48
1479,Whiteboard #1479,Furniture,2020-07-24,34451.71,30.0,Disposed,2022-02-19T22:11:34
1480,Wireless Access Point #1480,IT Equipment,2021-01-18,59070.29,25.0,Active,2022-12-11T20:33:26
1481,Soldering Station #1481,Tools,2025-01-12,13037.49,15.0,Disposed,2024-05-17T11:13:11
1482,Bookshelf #1482,Furniture,2022-09-24,19685.26,10.0,Retired,2019-10-04T03:26:32
1483,Desk #1483,Furniture,2024-08-09,48011.88,5.0,Retired,2017-06-30T14:15:24
1484,Soldering Station #1484,Tools,2023-12-30,48463.65,20.0,Retired,2022-10-06T20:40:22
1485,Printer #1485,Office Equipment,2017-07-19,53629.31,5.0,Active,2018-12-05T08:25:24
1486,Trailer #1486,Vehicles,2016-07-01,2603.06,5.0,Retired,2021-03-17T18:05:35
1487,Monitor #1487,IT Equipment,2016-11-21,5583.68,10.0,Active,2019-11-15T17:09:02
1488,UPS #1488,IT Equipment,2020-10-26,6464.14,30.0,Retired,2024-07-31T16:54:36
1489,Multimeter #1489,Tools,2020-12-29,50347.38,30.0,Disposed,2023-10-23T06:28:53
1490,Router #1490,IT Equipment,2016-07-06,8657.96,15.0,Retired,2020-05-04T19:28:58
1491,Forklift #1491,Vehicles,2023-10-03,23974.41,30.0,Disposed,2021-06-06T09:46:12
1492,Electric Pallet Jack #1492,Vehicles,2023-04-08,20119.24,30.0,Retired,2020-11-11T20:14:22
1493,Desktop PC #1493,IT Equipment,2017-09-29,75133.55,30.0,Retired,2025-11-01T00:11:17
1494,Server #1494,IT Equipment,2024-08-23,15501.16,15.0,Retired,2025-04-13T23:54:32
1495,Visitor Chair #1495,Furniture,2021-02-28,30174.42,25.0,Active,2025-01-21T14:16:01
1496,Whiteboard #1496,Furniture,2017-01-03,15655.96,25.0,Retired,2025-01-27T14:06:03
1497,Telephone System #1497,Office Equipment,2024-09-06,34866.60,30.0,Retired,2022-02-02T18:19:51
1498,NAS Unit #1498,IT Equipment,2025-06-01,66709.83,25.0,Active,2020-06-20T13:31:52
1499,Desktop PC #1499,IT Equipment,2020-10-09,62520.55,25.0,Retired,2015-11-15T01:42:36
1500,Soldering Station #1500,Tools,2016-01-22,447.25,30.0,Active,2020-04-11T03:50:13
1501,Network Switch #1501,IT Equipment,2023-08-07,11559.45,10.0,Retired,2021-12-12T13:46:23
1502,Router #1502,IT Equipment,2020-01-01,49090.33,20.0,Retired,2025-08-05T10:42:42
1503,Server #1503,IT Equipment,2018-09-06,12179.60,25.0,Disposed,2017-07-19T04:38:38
1504,Reception Sofa #1504,Furniture,2020-04-25,15882.94,25.0,Active,2021-01-14T21:27:19
1505,Filing Cabinet #1505,Furniture,2017-04-18,20993.08,15.0,Disposed,2019-07-17T18:31:09
1506,Hammer #1506,Tools,2019-01-08,79430.03,15.0,Retired,2020-03-06T04:06:57
1507,Utility Cart #1507,Vehicles,2022-12-03,76391.51,15.0,Retired,2017-06-05T01:48:02
1508,Desk #1508,Furniture,2018-01-19,77684.52,30.0,Retired,2018-03-29T09:42:55
1509,Workshop Bench #1509,Tools,2020-02-04,60800.97,10.0,Active,2021-06-12T05:32:16
1510,NAS Unit #1510,IT Equipment,2023-02-16,51086.44,25.0,Disposed,2025-09-16T06:46:54
1511,Conference Table #1511,Furniture,2015-11-30,36253.96,10.0,Active,2022-09-23T20:36:24
1512,Reception Sofa #1512,Furniture,2018-07-09,11913.69,15.0,Retired,2024-05-23T10:54:48
1513,Saw #1513,Tools,2025-06-27,16056.78,10.0,Active,2024-06-19T07:02:58
1514,Monitor #1514,IT Equipment,2020-09-17,23150.20,5.0,Retired,2024-09-27T10:19:42
1515,Label Printer #1515,Office Equipment,2020-05-22,28551.96,25.0,Active,2024-01-01T18:24:05
1516,Photocopier #1516,Office Equipment,2016-02-17,5592.22,30.0,Disposed,2021-05-04T09:21:23
1517,Box Truck #1517,Vehicles,2018-04-10,35202.99,10.0,Disposed,2023-02-24T13:54:02
1518,Projector #1518,Office Equipment,2021-03-08,4317.19,5.0,Retired,2018-05-03T00:50:11
1519,Service Car #1519,Vehicles,2022-05-07,8024.41,10.0,Active,2021-05-12T19:35:26
1520,Wrench Set #1520,Tools,2024-11-30,47569.69,25.0,Disposed,2021-11-08T06:15:17
1521,Shuttle Bus #1521,Vehicles,2019-05-09,17621.32,20.0,Active,2019-09-12T13:03:51
1522,Box Truck #1522,Vehicles,2021-12-21,20520.05,25.0,Active,2017-11-22T08:35:10
1523,Forklift #1523,Vehicles,2022-06-28,79310.35,15.0,Disposed,2019-02-18T06:31:50
1524,Box Truck #1524,Vehicles,2016-06-27,49783.59,5.0,Retired,2025-05-16T22:28:42
1525,External HDD #1525,IT Equipment,2021-03-01,13987.30,10.0,Disposed,2021-11-25T11:25:18
1526,Company Motorcycle #1526,Vehicles,2024-07-13,2507.49,15.0,Active,2022-02-16T10:00:34
1527,UPS #1527,IT Equipment,2016-07-10,74734.17,20.0,Active,2021-01-03T16:35:48
1528,Shuttle Bus #1528,Vehicles,2017-04-23,64399.46,15.0,Disposed,2018-05-24T03:44:06
1529,Time Clock #1529,Office Equipment,2017-07-01,21565.07,15.0,Retired,2019-12-13T17:46:44
1530,UPS #1530,IT Equipment,2024-04-05,72774.69,5.0,Active,2024-05-11T05:42:18
1531,Whiteboard #1531,Furniture,2022-01-01,69620.56,30.0,Disposed,2020-07-28T08:13:20
1532,Saw #1532,Tools,2022-03-29,35867.50,15.0,Retired,2017-04-05T17:01:57
1533,Scanner #1533,Office Equipment,2017-12-02,63722.12,25.0,Active,2020-12-17T19:11:29
1534,Monitor #1534,IT Equipment,2020-04-16,28637.89,30.0,Active,2024-02-18T10:47:36
1535,Time Clock #1535,Office Equipment,2018-12-06,61257.35,25.0,Disposed,2019-12-27T18:13:06
1536,Photocopier #1536,Office Equipment,2022-12-03,24542.34,10.0,Active,2021-12-02T08:10:13
1537,Multimeter #1537,Tools,2018-03-25,56178.77,25.0,Disposed,2017-07-27T19:08:04
1538,Company Motorcycle #1538,Vehicles,2021-12-06,63639.70,10.0,Disposed,2024-08-15T23:14:42
1539,Pickup Truck #1539,Vehicles,2020-09-04,71206.36,15.0,Active,2024-07-01T22:06:09
1540,Pickup Truck #1540,Vehicles,2022-03-26,41463.33,10.0,Active,2019-09-25T17:20:07
1541,Shuttle Bus #1541,Vehicles,2023-09-10,12208.60,5.0,Active,2017-04-01T02:58:30
1542,Drill #1542,Tools,2017-12-31,33261.63,5.0,Retired,2020-04-19T11:04:42
1543,Trailer #1543,Vehicles,2016-11-10,31687.85,15.0,Retired,2025-01-23T17:59:51
1544,Drawer Unit #1544,Furniture,2020-06-11,4391.11,25.0,Active,2022-12-06T13:53:42
1545,Desk #1545,Furniture,2017-01-08,41728.61,10.0,Disposed,2020-03-07T17:32:15
1546,Network Switch #1546,IT Equipment,2025-04-20,75793.69,10.0,Disposed,2020-08-23T20:20:48
1547,Multimeter #1547,Tools,2016-07-07,77587.19,20.0,Disposed,2024-12-20T22:28:39
1548,External HDD #1548,IT Equipment,2021-04-08,24604.26,10.0,Active,2017-02-28T04:02:43
1549,Office Chair #1549,Furniture,2022-06-11,20982.11,25.0,Active,2021-05-19T21:16:24
1550,Laptop #1550,IT Equipment,2020-01-14,54725.88,5.0,Disposed,2023-10-01T21:27:35
1551,Trailer #1551,Vehicles,2016-08-03,41094.01,10.0,Disposed,2023-02-08T09:41:40
1552,Projector #1552,Office Equipment,2021-08-25,70740.24,10.0,Retired,2022-08-14T19:35:49
1553,Forklift #1553,Vehicles,2023-04-20,6414.99,30.0,Retired,2025-10-26T21:49:37
1554,Forklift #1554,Vehicles,2019-01-19,36502.61,5.0,Active,2018-02-07T10:21:26
1555,Tool Trolley #1555,Tools,2024-04-26,57143.52,15.0,Retired,2016-10-08T14:54:22
1556,Whiteboard #1556,Furniture,2021-07-06,10322.05,20.0,Active,2018-02-03T17:45:24
1557,Utility Cart #1557,Vehicles,2025-08-21,17223.86,20.0,Active,2024-07-13T02:01:51
1558,Visitor Chair #1558,Furniture,2018-03-14,15549.12,25.0,Disposed,2018-01-13T00:54:07
1559,Multimeter #1559,Tools,2017-05-27,48434.07,20.0,Retired,2023-10-23T03:46:47
1560,UPS #1560,IT Equipment,2024-01-06,10972.72,30.0,Active,2019-07-13T03:12:42
1561,Drawer Unit #1561,Furniture,2018-12-19,61467.98,5.0,Disposed,2024-08-23T21:30:12
1562,Laptop #1562,IT Equipment,2016-11-10,1361.19,10.0,Retired,2023-06-29T22:39:25
1563,Company Motorcycle #1563,Vehicles,2019-07-29,69404.08,20.0,Active,2018-08-17T04:42:43
1564,Shuttle Bus #1564,Vehicles,2019-11-15,75959.74,20.0,Retired,2020-04-11T23:40:20
1565,Service Car #1565,Vehicles,2018-04-21,79458.62,5.0,Active,2016-03-13T19:48:40
1566,Saw #1566,Tools,2021-12-27,42246.42,20.0,Retired,2021-10-14T12:37:29
1567,Card Reader #1567,Office Equipment,2021-03-09,38012.12,10.0,Active,2022-09-02T12:00:33
1568,Time Clock #1568,Office Equipment,2022-04-01,6831.72,5.0,Active,2019-07-25T01:39:50
1569,Workshop Bench #1569,Tools,2025-10-14,7965.11,30.0,Retired,2023-09-12T22:45:09
1570,Wrench Set #1570,Tools,2024-03-19,76755.00,5.0,Retired,2017-08-12T00:47:17
1571,Delivery Van #1571,Vehicles,2020-11-09,26049.02,10.0,Retired,2019-10-14T07:22:09
1572,External HDD #1572,IT Equipment,2016-10-05,67567.10,30.0,Disposed,2021-12-20T16:50:44
1573,Desktop PC #1573,IT Equipment,2022-05-20,74846.32,25.0,Retired,2018-07-15T17:30:15
1574,Saw #1574,Tools,2020-08-05,36245.72,20.0,Retired,2020-01-17T05:10:03
1575,Desk #1575,Furniture,2016-02-15,37200.61,5.0,Active,2023-08-14T09:06:45
1576,Workshop Bench #1576,Tools,2017-01-23,68789.31,30.0,Disposed,2024-03-27T22:03:42
1577,Box Truck #1577,Vehicles,2018-08-05,76104.71,30.0,Disposed,2023-07-31T13:51:27
1578,Delivery Van #1578,Vehicles,2023-02-21,898.49,20.0,Disposed,2016-02-18T15:42:19
1579,Conference Table #1579,Furniture,2024-09-01,79495.48,15.0,Retired,2023-01-31T14:53:15
1580,Company Motorcycle #1580,Vehicles,2023-12-19,6960.08,25.0,Retired,2016-06-20T07:22:32
1581,Standing Desk #1581,Furniture,2020-03-30,74732.06,10.0,Disposed,2020-05-15T10:14:23
1582,Postal Scale #1582,Office Equipment,2022-05-03,45045.08,30.0,Active,2016-05-22T09:26:00
1583,Drawer Unit #1583,Furniture,2019-05-27,79550.29,5.0,Retired,2022-05-04T01:04:49
1584,Tool Trolley #1584,Tools,2023-12-15,52405.50,5.0,Disposed,2020-10-13T16:27:47
1585,Monitor #1585,IT Equipment,2025-07-18,1397.04,5.0,Active,2023-07-06T03:55:58
1586,Reception Sofa #1586,Furniture,2022-08-26,34587.53,15.0,Disposed,2023-03-06T23:47:16
1587,Router #1587,IT Equipment,2018-02-04,50753.33,10.0,Retired,2020-11-04T03:26:01
1588,Pickup Truck #1588,Vehicles,2017-04-05,17621.21,20.0,Disposed,2024-12-22T21:58:53
1589,Soldering Station #1589,Tools,2025-07-24,62095.91,20.0,Disposed,2018-10-04T13:05:25
1590,Soldering Station #1590,Tools,2022-07-24,61748.38,10.0,Active,2016-12-02T13:20:20
1591,Scanner #1591,Office Equipment,2020-06-23,70996.19,25.0,Disposed,2021-05-03T10:02:19
1592,Shuttle Bus #1592,Vehicles,2023-06-02,32501.31,20.0,Retired,2018-06-03T14:11:35
1593,Drill #1593,Tools,2023-02-10,26949.15,20.0,Disposed,2024-08-23T17:36:59
1594,Scanner #1594,Office Equipment,2018-11-08,43285.25,20.0,Disposed,2017-05-31T03:09:51
1595,Forklift #1595,Vehicles,2017-10-21,52411.94,15.0,Retired,2023-07-25T19:29:52
1596,Scanner #1596,Office Equipment,2019-03-29,70182.19,10.0,Active,2017-06-04T11:17:11
1597,Hammer #1597,Tools,2016-04-19,64052.32,30.0,Active,2017-06-03T02:42:31
1598,Utility Cart #1598,Vehicles,2023-02-08,20187.41,5.0,Retired,2021-10-22T15:53:25
1599,Electric Pallet Jack #1599,Vehicles,2022-04-22,47503.52,25.0,Disposed,2020-06-20T00:23:35
1600,Network Switch #1600,IT Equipment,2016-08-12,6444.00,30.0,Retired,2021-12-09T01:42:26
1601,Impact Driver #1601,Tools,2022-01-15,77418.22,20.0,Active,2016-08-23T16:48:12
1602,UPS #1602,IT Equipment,2020-07-26,7762.21,10.0,Retired,2021-10-26T06:18:48
1603,Paper Shredder #1603,Office Equipment,2023-07-15,48339.36,15.0,Disposed,2022-10-10T12:24:50
1604,Saw #1604,Tools,2016-01-07,36198.15,10.0,Active,2024-09-21T16:47:27
1605,Desk #1605,Furniture,2020-12-10,39736.75,20.0,Disposed,2020-05-19T14:07:36
1606,Shuttle Bus #1606,Vehicles,2022-08-03,16009.54,15.0,Active,2018-06-18T04:16:36
1607,Wrench Set #1607,Tools,2022-09-01,61624.42,25.0,Active,2024-07-18T13:29:15
1608,Reception Sofa #1608,Furniture,2021-11-14,76644.26,25.0,Disposed,2019-10-17T15:41:51
1609,Projector #1609,Office Equipment,2024-12-08,53836.80,25.0,Active,2022-12-28T15:01:19
1610,Wireless Access Point #1610,IT Equipment,2024-03-02,6002.23,30.0,Active,2025-04-05T09:48:37
1611,Box Truck #1611,Vehicles,2024-02-29,72612.49,5.0,Active,2024-01-18T04:57:08
1612,Shuttle Bus #1612,Vehicles,2021-02-21,7670.43,25.0,Active,2018-12-04T02:46:39
1613,Photocopier #1613,Office Equipment,2017-02-23,50590.15,15.0,Retired,2016-07-06T18:51:20
1614,Pickup Truck #1614,Vehicles,2022-06-11,15977.55,10.0,Disposed,2021-04-10T03:36:49
1615,Drawer Unit #1615,Furniture,2023-12-09,18262.67,25.0,Disposed,2020-06-04T23:48:28
1616,Telephone System #1616,Office Equipment,2018-09-28,46932.94,30.0,Disposed,2020-09-04T09:51:42
1617,Trailer #1617,Vehicles,2019-07-06,63593.40,30.0,Retired,2019-06-14T03:08:38
1618,Monitor #1618,IT Equipment,2019-07-21,72877.26,10.0,Disposed,2020-05-11T11:20:21
1619,Utility Cart #1619,Vehicles,2018-08-18,62172.08,10.0,Active,2024-08-19T21:32:51
1620,Hammer #1620,Tools,2018-05-09,16685.26,25.0,Disposed,2024-01-09T12:50:17
1621,Wireless Access Point #1621,IT Equipment,2023-04-13,32847.89,30.0,Disposed,2016-12-19T05:18:43
1622,Postal Scale #1622,Office Equipment,2023-08-01,65275.80,5.0,Retired,2023-09-05T07:09:45
1623,Router #1623,IT Equipment,2017-04-09,26167.53,10.0,Disposed,2021-09-16T10:43:02
1624,Delivery Van #1624,Vehicles,2020-05-13,29316.68,10.0,Active,2019-07-27T15:07:15
1625,Trailer #1625,Vehicles,2021-12-11,48689.06,15.0,Disposed,2025-07-22T03:03:28
1626,Pickup Truck #1626,Vehicles,2016-02-29,58754.16,30.0,Active,2022-09-17T16:46:13
1627,Box Truck #1627,Vehicles,2018-05-24,69350.76,10.0,Disposed,2023-01-21T17:51:15
1628,Server #1628,IT Equipment,2023-06-11,16411.42,15.0,Active,2019-12-23T17:32:01
1629,Trailer #1629,Vehicles,2017-01-01,43444.73,25.0,Retired,2021-01-26T15:55:57
1630,External HDD #1630,IT Equipment,2021-10-02,44289.37,30.0,Active,2018-06-08T21:55:18
1631,Label Printer #1631,Office Equipment,2017-11-04,18006.56,15.0,Retired,2020-11-20T15:57:52
1632,Label Printer #1632,Office Equipment,2016-11-02,1261.16,25.0,Retired,2020-12-08T18:06:41
1633,Wrench Set #1633,Tools,2019-07-10,23553.76,30.0,Disposed,2024-12-05T16:03:36
1634,Paper Shredder #1634,Office Equipment,2023-07-06,63543.85,15.0,Retired,2020-08-21T04:10:11
1635,Desk #1635,Furniture,2021-02-01,47474.14,30.0,Active,2018-09-08T23:27:00
1636,Pickup Truck #1636,Vehicles,2018-06-05,72171.00,20.0,Retired,2016-08-16T03:01:58
1637,Photocopier #1637,Office Equipment,2024-11-26,25455.27,5.0,Disposed,2025-04-02T16:48:52
1638,Postal Scale #1638,Office Equipment,2019-07-03,38267.62,10.0,Retired,2019-02-02T17:43:52
1639,Drawer Unit #1639,Furniture,2021-10-19,47343.08,15.0,Retired,2019-10-17T07:19:50
1640,Postal Scale #1640,Office Equipment,2016-03-04,50884.75,10.0,Retired,2022-06-06T05:38:52
1641,Delivery Van #1641,Vehicles,2021-03-30,15818.19,25.0,Disposed,2023-03-22T08:37:03
1642,Saw #1642,Tools,2017-07-10,76778.22,5.0,Retired,2017-11-24T03:02:05
1643,Shuttle Bus #1643,Vehicles,2023-05-26,13853.40,30.0,Retired,2018-06-04T19:17:33
1644,Monitor #1644,IT Equipment,2022-08-12,63573.63,10.0,Active,2021-11-09T13:57:16
1645,Whiteboard #1645,Furniture,2017-02-21,57533.91,15.0,Active,2018-11-21T07:19:49
1646,Visitor Chair #1646,Furniture,2019-06-18,45941.13,15.0,Active,2019-02-11T05:55:11
1647,Wrench Set #1647,Tools,2021-03-31,22592.85,10.0,Retired,2021-09-11T22:27:01
1648,Box Truck #1648,Vehicles,2021-03-30,20074.63,5.0,Disposed,2019-02-20T12:33:15
1649,Filing Cabinet #1649,Furniture,2019-04-23,24639.31,5.0,Disposed,2019-12-27T07:28:20
1650,Whiteboard #1650,Furniture,2022-09-02,44028.37,20.0,Retired,2016-03-20T00:58:37
1651,Wrench Set #1651,Tools,2021-04-01,43540.22,20.0,Disposed,2020-08-15T13:21:17
1652,External HDD #1652,IT Equipment,2020-10-03,52562.51,15.0,Active,2018-03-31T04:35:26
1653,Laptop #1653,IT Equipment,2025-01-19,52390.41,30.0,Retired,2022-06-26T16:04:46
1654,Telephone System #1654,Office Equipment,2020-12-19,79587.34,20.0,Retired,2024-01-14T07:52:12
1655,Router #1655,IT Equipment,2017-03-05,53695.22,20.0,Retired,2024-11-22T01:44:44
1656,Angle Grinder #1656,Tools,2020-12-02,78285.35,10.0,Retired,2019-10-19T10:42:46
1657,External HDD #1657,IT Equipment,2017-09-08,3583.03,25.0,Active,2025-02-13T23:16:09
1658,Whiteboard #1658,Furniture,2019-03-17,27192.76,25.0,Disposed,2025-03-19T15:18:30
1659,Bookshelf #1659,Furniture,2023-03-24,44754.13,5.0,Active,2023-04-28T19:24:28
1660,Multimeter #1660,Tools,2025-07-11,31548.74,20.0,Retired,2023-10-18T16:45:00
1661,Conference Table #1661,Furniture,2021-11-01,68720.00,20.0,Retired,2021-09-26T04:20:00
1662,Utility Cart #1662,Vehicles,2019-06-28,70635.27,20.0,Active,2016-04-02T15:50:20
1663,Conference Table #1663,Furniture,2024-08-13,49087.82,5.0,Retired,2023-02-10T12:40:36
1664,Bookshelf #1664,Furniture,2020-05-24,68564.68,25.0,Disposed,2015-11-26T23:58:43
1665,Time Clock #1665,Office Equipment,2016-08-21,28116.05,15.0,Retired,2024-10-31T17:25:30
1666,Server #1666,IT Equipment,2016-11-04,19835.08,10.0,Disposed,2019-03-18T03:52:55
1667,Saw #1667,Tools,2024-02-28,11957.72,20.0,Active,2024-03-01T11:31:31
1668,Card Reader #1668,Office Equipment,2017-05-23,36330.96,10.0,Retired,2020-03-25T10:27:09
1669,Standing Desk #1669,Furniture,2018-02-23,64122.91,25.0,Disposed,2024-05-02T01:52:54
1670,External HDD #1670,IT Equipment,2020-10-16,13063.73,25.0,Retired,2017-10-31T19:48:12
1671,Bookshelf #1671,Furniture,2019-11-09,8110.59,15.0,Retired,2025-03-08T03:38:27
1672,Telephone System #1672,Office Equipment,2016-12-22,21852.72,5.0,Active,2022-12-08T13:50:44
1673,Drawer Unit #1673,Furniture,2024-09-02,61429.92,15.0,Disposed,2017-08-24T12:31:34
1674,Postal Scale #1674,Office Equipment,2024-03-14,41254.49,25.0,Disposed,2025-09-27T18:31:26
1675,Soldering Station #1675,Tools,2023-09-15,12177.44,15.0,Retired,2019-07-16T14:50:21
1676,Monitor #1676,IT Equipment,2016-01-12,47408.35,15.0,Disposed,2017-08-28T02:53:38
